1.5901568,48.18016
1.5702357,20.8699744
1.4002269,52.6886731
1.189904,49.557655
1.6200766,22.8200525
2.0803124,25.163356
4.6902058,17.4307735
5.170123,18.7984838
5.8005944,0.0
5.3204986,0.0
4.0301524,86.591419
4.830359,91.6471776
5.0900807,111.7776005
4.389984,70.49192838
4.0300534,53.40204506
4.3604305,62.116068496
3.910529,10.338066596
3.900232,20.67059073
4.2602256,78.885772
3.469892,99.87338026
2.8799352,109.321231
3.780155,127.442477
2.46008,70.147219
1.7702212,34.2574744
2.0101568,25.144076
1.8802357,23.2799744
1.7702269,24.6586731
1.779904,27.287655
2.0200766,23.2200525
2.1403124,20.663356
4.3702058,67.5607735
5.620123,17.2784838
5.4505944,5.0771124
4.3504986,42.348491
4.5901524,122.5135482
3.560359,76.3390549
4.4300807,92.859964
2.889984,81.95192838
3.3300534,62.52204506
3.4704305,71.186068496
3.240529,89.548066596
2.980232,178.22059073
3.1002256,138.455772
3.359892,123.63338026
3.2799352,97.789113
3.350155,88.0256011
2.17008,42.537219
1.7002212,22.5674744
1.6401568,67.344076
1.8602357,27.1299744
1.4702269,23.3786731
1.709904,25.197655
1.6800766,25.7800525
2.1603124,18.563356
2.6002058,27.4607735
4.020123,87.1084838
3.1305944,88.8971124
3.6004986,85.518491
3.5201524,101.1635482
3.200359,84.758685
3.3000807,88.6676005
1.769984,82.7287459
2.2900534,83.40204506
2.9204305,72.986068496
3.030529,90.718066596
3.180232,88.72059073
3.9902256,73.804752
3.389892,85.94338026
2.7599352,131.611231
4.080155,141.092477
2.68008,86.367219
1.7502212,30.8274744
1.9501568,66.684076
1.8202357,51.0199744
1.8002269,22.9586731
1.799904,19.597655
2.1300766,28.0900525
2.3403124,27.693356
2.9202058,26.2807735
3.130123,48.091586
3.1805944,76.9171124
3.9504986,61.8088173
3.1401524,94.0235482
3.240359,81.748685
2.9400807,77.9776005
2.619984,78.34192838
2.8000534,68.31204506
2.6404305,35.5892314
2.830529,15.168066596
3.380232,77.3488131
3.1202256,74.615772
3.199892,30.30338026
3.0599352,83.579113
2.940155,86.6956011
1.98008,81.0895206
1.9702212,107.6609512
2.0301568,45.164076
1.9302357,22.6399744
1.5702269,24.3986731
1.769904,29.037655
2.1400766,57.2400525
2.2603124,27.623356
2.9402058,21.0630109
2.970123,14.641586
3.2705944,38.7171124
3.2504986,85.138491
2.7701524,92.1135482
2.880359,87.258685
2.5300807,91.4276005
2.029984,94.13192838
1.7600534,69.1024092
1.2704305,74.586068496
2.450529,87.4285756
2.410232,53.29059073
2.1202256,28.82536
2.639892,28.022522
1.9499352,55.729113
1.930155,97.6256011
1.80008,25.047219
1.6202212,28.9374744
1.5601568,18.204076
1.5302357,21.5799744
1.7402269,27.6986731
1.709904,27.447655
1.8900766,22.9000525
1.8303124,64.583356
3.3102058,17.7807735
4.130123,17.7684838
4.1005944,3.3271124
3.7404986,4.648491
3.5701524,0.0
2.850359,0.328685
2.9000807,8.4276005
2.629984,13.36192838
3.2100534,12.44204506
2.4704305,59.4792314
2.680529,28.508066596
2.850232,106.7288131
3.1502256,159.025772
2.919892,144.35338026
3.1799352,136.829113
2.750155,163.4356011
2.29008,166.797219
1.8702212,99.3874744
2.3101568,87.32149
2.0602357,167.9630448
1.6902269,109.9986731
1.689904,96.697655
2.2600766,124.4500525
2.1503124,120.823356
3.9202058,24.3430109
3.760123,15.061586
3.8605944,2.4971124
2.8204986,1.67641
2.5801524,99.6335482
3.840359,105.2071776
3.7200807,102.4476005
2.989984,113.93192838
3.1400534,37.00204506
1.6904305,12.8592314
2.020529,16.848066596
3.060232,18.3788131
3.4802256,22.585772
3.199892,24.39338026
3.5499352,22.559113
2.880155,25.5156011
3.11008,63.017219
2.2302212,28.1109512
2.0901568,52.00016
1.8702357,58.6199744
2.1102269,50.8886731
2.059904,47.757655
1.8800766,47.8900525
2.2903124,58.683356
3.3402058,44.1007735
3.600123,27.821586
4.4205944,131.27704812
3.3004986,55.578491
3.1301524,60.451419
3.530359,62.6871776
4.2100807,71.7376005
3.099984,43.43192838
3.7500534,0.84204506
2.2904305,12.7392314
2.640529,12.778066596
3.300232,12.8488131
3.2802256,21.915772
3.489892,19.86338026
3.2099352,26.049113
3.180155,19.5156011
2.80008,26.187219
2.1902212,74.2074744
2.6601568,22.04149
2.2402357,26.2230448
1.9302269,44.8086731
2.339904,25.007655
2.5500766,23.0900525
2.3903124,22.983356
3.0702058,19.3307735
3.610123,8.731586
4.0405944,0.0
4.5304986,0.0
3.2501524,53.5635482
3.650359,149.758685
3.8100807,86.4476005
3.309984,11.58192838
3.6500534,109.62204506
3.5604305,50.306068496
3.470529,16.118066596
3.060232,19.75059073
3.7902256,18.285772
3.319892,32.01338026
3.1399352,54.609113
3.290155,101.2256011
2.59008,135.067219
2.7202212,80.8109512
2.4801568,24.13016
2.0002357,20.7599744
1.6202269,23.8086731
1.499904,21.967655
1.7000766,21.2900525
3.1903124,22.013356
6.1002058,15.7830109
5.120123,77.271586
4.8005944,84.4371124
5.7204986,88.668491
4.8301524,26.6935482
3.810359,62.118685
3.4500807,173.2776005
2.739984,170.2987459
